loan_amount,loan_tenure_months,ltv,valuation_diff_pct,num_prev_mortgages,ownership_match_score,ocr_confidence,encumbrance_flag,credit_score,income,isFraud
1508836,78,91.5,5.65,0,0.95,0.85,0,739,89319,1
1741249,74,98.42,-30.03,3,0.61,0.99,1,791,26170,1
4944723,20,85.58,-29.93,1,0.77,0.72,1,692,134952,0
3793305,105,89.44,-27.77,2,0.92,0.77,1,788,95145,0
4566271,22,57.97,7.8,2,0.39,0.76,0,328,120626,0
4485536,110,64.23,-23.68,0,0.9,0.97,0,338,191014,0
1452695,112,65.53,7.76,3,0.81,0.76,0,472,234643,0
2206692,53,79.82,-7.57,0,0.89,0.78,0,316,31208,0
1689228,24,86.61,6.03,2,0.65,0.7,0,355,181250,1
3643555,47,82.88,-6.78,0,0.32,0.6,0,525,225244,0
2749103,24,71.41,-19.85,3,0.77,0.64,0,857,155111,0
1200567,23,57.47,14.64,1,0.56,0.88,0,366,29990,0
2385903,48,79.71,2.92,2,0.58,0.87,0,496,152513,1
3932065,85,58.87,-10.96,3,0.61,0.73,0,322,220293,0
4913296,84,67.05,-1.75,0,0.65,0.79,1,536,144327,0
149115,63,53.04,-3.05,2,0.76,0.72,0,865,94314,0
3437690,82,81.11,-18.51,0,0.81,0.89,0,437,192031,1
821747,13,68.92,-14.57,0,0.84,0.94,0,772,41862,0
4830530,67,91.19,-20.9,1,0.77,0.96,1,852,173345,0
3149851,71,74.9,19.97,0,0.86,0.67,0,528,108949,1
2923100,34,66.36,-5.2,0,0.39,0.88,0,616,188572,0
3084626,114,57.71,-34.48,3,0.89,0.99,0,897,145223,0
1504330,51,83.47,-8.85,0,0.57,0.86,0,860,18956,0
351492,75,82.1,-37.0,1,0.67,0.74,0,500,218161,0
4135851,114,61.29,-22.68,0,0.6,0.85,0,557,103789,0
591072,96,72.33,-13.24,0,0.63,0.88,0,779,104451,0
1186880,34,67.47,-7.94,0,0.5,0.76,0,477,132782,0
4799303,40,54.46,18.57,2,0.42,0.64,0,422,17365,0
4625897,89,66.71,18.93,1,0.37,0.84,0,641,87204,0
2155723,101,60.51,-34.12,2,0.62,0.92,0,470,151072,0
2348988,62,60.36,-7.71,1,0.39,1.0,0,358,72072,0
4403244,80,55.44,9.03,1,0.47,0.69,1,764,67499,0
1414093,106,61.04,-25.74,3,0.39,0.88,0,559,84211,1
2864673,100,93.91,5.03,2,0.38,0.61,0,672,158979,1
3076242,42,74.51,12.72,1,0.92,0.99,1,394,163408,0
4680081,61,50.27,-0.25,1,0.77,0.61,0,424,100220,1
2748790,31,83.58,-20.34,3,0.95,0.74,1,340,108847,0
3863024,119,63.02,15.39,2,0.75,0.63,0,553,198403,0
2746791,66,54.26,13.01,0,0.89,0.85,0,306,226744,0
2810108,92,63.03,2.95,3,0.69,0.74,1,770,124459,0
4933177,13,72.87,-18.18,1,0.62,0.89,0,810,92755,0
3453597,36,92.57,7.51,2,0.67,0.79,0,880,83783,1
165953,24,73.44,-21.03,1,0.52,0.77,0,368,216023,0
4089618,114,84.6,-24.82,3,0.76,0.74,0,380,198581,1
2697480,103,51.0,-9.1,3,0.93,0.63,1,841,142851,1
4297571,117,58.31,19.83,2,0.85,0.68,0,884,21472,1
3022097,81,57.16,8.26,3,0.62,0.86,0,561,168452,0
257164,78,69.64,3.79,3,0.97,0.8,0,388,118152,0
4829930,69,90.09,-12.88,0,0.99,0.63,1,507,173352,0
2328636,110,78.94,-21.28,1,0.65,0.82,0,512,167931,0
631831,93,79.38,11.35,0,0.91,0.62,0,565,245413,0
3089475,86,67.26,-5.94,0,0.3,0.8,1,592,194474,0
3306420,95,68.45,8.8,2,0.35,0.99,0,506,154334,0
3465884,75,69.76,-10.73,3,0.32,0.72,0,632,157138,0
3469720,80,66.85,5.24,1,0.84,0.89,0,376,161626,0
4811075,94,50.33,12.06,1,0.36,0.9,0,587,22008,0
2740328,97,77.02,-16.52,1,0.31,0.76,0,346,102851,0
791095,70,61.91,-39.19,3,0.4,0.84,0,499,95799,1
933727,71,80.68,-24.7,1,0.51,0.79,0,726,31238,0
1262928,94,68.18,14.89,1,0.63,0.71,0,509,228097,1
2283151,73,83.33,1.25,3,0.35,0.9,0,719,32153,1
3263683,27,64.18,4.23,2,0.65,0.88,0,453,74353,0
4070001,99,79.05,-20.48,1,0.47,0.96,0,821,67092,0
170640,116,96.45,2.08,3,0.49,0.85,0,714,189224,1
4490886,79,55.09,-1.22,0,0.88,0.76,1,652,64104,0
2100991,26,88.63,-29.3,3,0.99,0.89,0,456,170355,1
4222263,100,73.1,18.12,0,0.62,0.85,0,560,192501,0
4694877,119,67.7,-18.76,3,0.53,0.85,0,376,223295,0
4355780,66,69.81,-20.24,1,0.95,0.94,0,787,234606,0
1455531,46,57.95,-17.85,2,0.65,0.96,1,430,201029,0
775510,66,62.63,-34.5,2,0.81,0.67,0,878,43887,0
3841196,25,77.2,-2.5,1,0.59,0.73,0,754,192244,0
2834296,60,95.08,-25.68,0,0.44,0.86,1,462,19355,1
3431869,94,56.57,8.2,3,0.76,0.82,0,314,48701,0
998320,113,73.94,-16.35,1,0.77,0.86,0,531,187606,0
4929040,111,52.92,-12.49,3,0.62,0.77,0,494,86442,0
2107635,18,71.68,-1.21,1,0.49,0.76,0,841,207346,0
1326607,41,58.22,5.71,1,0.88,0.65,0,658,224180,0
4163960,94,51.56,-26.13,3,0.49,0.85,0,630,27279,0
3364908,60,60.56,17.98,2,0.76,0.67,0,726,189563,0
4360538,100,70.75,-2.66,2,0.57,0.87,0,796,135738,0
1712818,27,63.8,-39.66,0,0.63,0.99,0,785,222219,0
2375504,115,64.79,-15.06,3,0.45,0.7,0,748,154333,1
3325187,62,63.1,-13.79,0,0.75,0.66,0,712,150546,0
4704299,83,87.2,8.55,1,0.46,0.61,0,629,106414,1
4760456,93,58.88,-21.69,0,0.64,0.75,0,446,43390,0
4198502,103,87.33,-20.13,1,0.53,0.69,0,558,172997,1
3721581,91,98.56,-35.77,3,0.97,0.8,0,591,97174,1
4346238,94,61.55,-22.99,3,0.99,0.81,0,442,205123,0
525523,53,89.53,3.02,3,0.83,0.74,0,664,235079,1
3699865,28,56.48,-1.91,3,0.99,0.9,0,389,19787,0
4299790,74,53.59,-35.12,0,0.38,0.96,0,463,219470,1
1139458,56,51.42,-33.12,1,0.99,0.68,1,780,204249,1
3872811,88,60.08,-17.38,2,0.37,0.93,0,383,58724,1
2417336,18,67.48,4.63,3,0.59,0.65,0,376,25663,1
4260435,38,73.95,9.98,3,0.47,0.69,0,816,162192,0
2863642,21,67.07,-39.12,1,0.97,0.82,0,784,168812,0
1909891,45,84.01,-20.26,2,0.75,0.72,0,889,248118,0
3888340,47,74.16,-14.54,3,0.72,0.62,1,898,148107,0
2519862,36,58.21,14.67,2,1.0,0.72,0,403,115271,1
297775,17,82.14,-9.92,3,0.73,0.96,0,751,203515,0
2486488,35,79.11,-23.82,0,0.75,0.67,0,786,82388,0
887494,29,57.16,-16.6,0,0.33,0.91,0,638,67335,1
1301193,98,84.9,-13.81,2,0.9,0.89,1,865,58315,0
4043334,17,80.26,0.2,1,0.98,0.64,0,777,210237,0
3109758,40,98.28,-37.53,1,0.97,0.73,0,522,119922,0
633636,36,58.14,-16.63,0,0.45,0.68,0,308,61627,0
3138370,66,61.81,-1.21,1,0.46,0.61,0,352,154375,1
4332406,92,59.02,-23.0,1,0.56,0.67,0,376,64334,1
4368764,57,82.35,-4.49,1,0.52,0.68,0,802,201964,0
3335658,35,59.26,-18.56,2,0.51,0.67,0,615,207268,0
1876203,86,62.64,5.52,2,0.72,0.64,0,464,80700,1
2376360,37,73.2,-36.36,1,0.86,0.81,0,578,54726,0
4508249,109,69.55,15.08,0,0.96,0.73,0,326,246513,0
4526219,39,63.78,-29.7,1,0.35,0.96,1,369,221823,0
2634629,14,66.97,-30.49,3,0.49,0.67,0,517,195678,1
625830,86,60.91,10.44,0,0.48,0.84,0,664,45694,0
1432397,49,84.68,12.16,2,0.55,0.96,1,605,177325,1
2236233,72,64.91,-34.42,3,0.6,0.62,0,423,170302,1
818216,89,68.95,14.52,1,0.57,0.81,0,318,200046,1
617313,62,68.45,-23.6,1,0.97,0.78,1,556,78545,0
3765060,101,68.06,-2.88,0,0.61,0.97,1,595,162997,0
3562565,59,53.15,-35.88,0,0.69,0.87,0,321,21033,0
1437682,32,54.99,-17.16,1,0.82,0.74,0,749,77461,0
1386643,65,61.37,-12.96,1,0.81,0.88,0,851,17665,0
1633584,67,58.26,-4.01,0,0.71,0.83,0,849,42025,0
494540,114,95.9,-8.48,3,0.9,0.74,0,347,169605,1
2715075,105,57.34,-12.31,2,0.74,0.91,0,886,191969,0
4542987,70,67.29,17.58,0,0.91,0.87,0,482,92661,0
126790,83,75.89,-28.9,3,0.51,0.6,0,734,135473,1
1791738,62,87.74,-30.52,1,0.39,0.95,0,406,35998,1
3008873,31,93.01,2.81,2,0.87,0.76,0,487,76248,1
548345,107,95.7,-35.53,3,0.57,0.86,0,385,119493,1
849074,97,86.07,-11.03,2,0.76,0.76,0,755,38057,0
3785501,70,97.07,-10.96,2,0.82,0.95,0,436,94244,1
1979490,82,57.72,-21.4,2,0.53,0.86,0,635,229680,0
3987857,20,80.09,15.83,3,0.65,0.83,0,768,216703,0
3276083,12,73.06,-23.05,3,0.93,0.99,0,870,112031,0
1554908,40,54.86,-22.69,1,0.92,0.71,0,702,127713,0
2353694,74,89.71,-25.94,2,0.82,0.63,0,839,120887,1
3419144,83,54.48,-31.25,0,0.83,0.81,0,371,82173,0
405062,67,60.99,-18.16,0,0.93,0.77,0,323,226278,0
2487312,79,74.51,0.85,0,0.82,0.78,0,784,53734,0
3793976,46,89.46,4.53,3,0.54,0.85,0,355,77072,0
4508224,14,91.62,8.81,1,0.38,0.85,0,522,210247,1
4135493,115,74.88,-28.15,3,0.6,0.76,0,478,249046,1
3488532,18,87.69,-37.86,2,0.36,0.95,0,733,209855,1
1525541,38,78.88,18.48,0,0.38,0.86,0,749,109194,0
1971403,12,94.97,-39.14,3,0.97,0.96,0,791,216811,1
4948287,102,62.7,17.64,0,0.77,0.97,0,488,233126,0
921052,91,87.32,9.73,3,0.9,0.67,0,877,197114,1
1907150,113,56.92,14.72,0,0.75,0.87,0,719,198429,0
2325300,82,82.09,-16.77,2,0.59,0.73,0,548,154741,0
1955567,55,55.62,-28.17,0,0.32,0.93,0,887,128272,1
1634837,98,84.04,-3.61,2,0.97,0.89,0,463,82902,1
3601268,52,58.09,4.48,2,0.35,0.68,0,554,137247,1
3438442,86,75.01,-32.15,3,0.73,0.98,0,775,164982,0
4554051,53,63.17,7.86,3,0.37,0.87,1,716,71959,1
4909954,44,96.28,-27.48,3,0.5,0.98,0,469,111623,1
523570,61,66.88,-10.5,2,0.43,0.68,0,616,146438,0
2473139,74,87.06,11.39,1,0.69,0.95,0,473,63415,0
958158,111,67.28,-28.39,1,0.92,0.87,0,769,139716,0
2214792,48,87.61,-25.49,2,0.74,0.82,0,644,136209,0
152528,116,69.59,-36.23,2,0.76,0.93,0,744,24907,0
1973421,70,90.04,-31.2,3,0.94,0.85,0,317,110825,1
2698260,92,81.97,-31.21,3,0.82,0.87,0,369,47780,1
1517077,110,62.69,-27.79,3,0.91,0.7,0,637,203951,0
3395887,59,50.59,-22.83,1,0.59,0.93,0,891,231231,0
3418230,16,69.0,8.9,1,0.91,0.86,0,826,50085,0
2352728,59,59.27,14.95,2,0.75,0.94,0,755,211571,0
2585195,107,64.96,-15.62,1,0.39,0.74,0,568,35426,0
4360507,14,66.74,-32.31,3,0.33,0.73,0,487,194269,0
260775,58,93.92,-26.57,3,0.47,0.61,0,868,22485,1
2767867,73,87.39,4.17,3,0.56,0.91,0,828,64527,1
1663299,110,53.11,0.65,3,0.89,0.73,0,733,210672,0
3569401,25,70.91,18.03,3,0.82,0.73,0,587,139604,0
3875803,74,61.95,-39.13,0,0.97,0.88,0,866,244632,0
1444027,72,65.44,5.05,2,0.69,0.7,0,798,106005,0
4266500,42,72.52,-9.65,2,0.82,0.96,0,740,227511,0
891267,106,72.06,14.16,1,0.49,0.82,0,602,214820,0
597562,28,64.29,-5.43,3,0.78,0.99,0,386,73528,1
3948693,35,87.63,-13.2,0,0.79,0.63,0,737,135631,0
4678238,34,72.08,-0.05,3,0.89,0.73,0,840,42799,0
4137776,93,69.11,10.01,3,0.68,0.75,0,321,192411,1
2104168,61,50.37,-23.05,1,0.75,0.89,0,859,162159,0
4110912,89,73.99,-33.55,0,0.44,0.69,0,816,153518,1
4611732,90,60.81,-14.02,0,0.82,0.75,0,802,196532,0
4985211,90,87.92,-27.13,2,0.89,0.96,0,766,109817,1
2279996,81,93.85,-14.23,3,0.72,0.65,0,400,73260,0
1700396,38,53.43,19.46,0,0.38,0.9,0,882,160949,0
3411149,26,57.78,-5.55,2,0.52,0.88,0,440,170795,0
222402,61,75.9,1.62,0,0.63,0.65,0,437,27943,1
1266588,47,66.46,0.68,3,0.77,0.88,0,877,156378,0
4732965,19,88.05,9.24,2,0.52,0.83,0,527,182856,0
2596081,90,58.58,16.65,0,0.89,0.72,0,580,136401,1
2777618,14,93.43,-0.47,1,0.56,0.72,0,730,166527,1
4867999,73,56.91,-11.43,0,0.33,0.93,0,339,236099,0
4757860,58,64.65,-20.93,3,0.86,0.69,0,818,217520,0
675278,88,78.2,-18.38,1,0.75,0.81,1,510,176046,0
1278049,116,53.69,-19.93,0,0.86,0.87,0,601,42371,0
3180201,109,50.35,-20.53,0,0.54,0.65,0,385,113746,1
4772311,99,79.72,1.68,2,0.31,0.97,0,696,116248,0
3662737,115,55.36,-4.74,3,0.35,0.7,0,552,150008,1
3564442,107,57.14,-27.88,0,0.38,0.73,1,832,179238,1
1374732,72,57.23,18.18,0,0.86,0.87,0,680,40727,0
3414692,43,51.09,-14.34,0,0.51,0.63,0,743,129000,0
4293398,105,67.27,-6.03,3,1.0,0.85,0,332,78969,1
4819607,24,59.73,2.16,1,0.83,0.97,1,559,174440,0
1210389,12,54.83,-3.18,3,0.72,0.7,0,533,83531,1
127712,45,67.59,-21.34,2,0.99,0.74,0,814,54097,0
4171647,73,67.5,7.86,2,0.52,0.69,1,607,181056,0
4012942,90,75.83,-33.39,3,0.42,0.93,1,369,65859,1
212816,119,56.15,-5.86,0,0.82,0.67,0,753,190363,0
1735156,89,59.31,-23.6,0,0.49,0.74,0,738,211300,1
235230,104,68.91,-3.05,1,0.97,0.84,0,663,238171,0
1866616,109,70.46,-26.92,3,0.99,0.76,0,780,168222,1
4563418,93,93.23,6.33,3,0.95,0.63,0,443,168133,1
1483194,82,99.35,-26.35,0,0.96,0.98,0,323,175250,1
3201360,104,65.41,13.42,2,0.73,0.74,0,724,246944,0
1981548,42,70.55,11.69,2,0.78,0.78,0,474,71790,1
4445760,75,55.68,-18.26,1,0.37,0.67,0,624,80696,1
3351298,36,64.82,-16.85,1,0.83,0.95,0,647,30648,0
4565150,49,51.63,2.09,2,0.44,0.72,0,317,76779,0
100404,25,83.6,-34.58,3,0.89,0.61,1,343,121371,1
4997590,19,50.25,-35.14,1,0.97,0.73,0,454,51672,0
1423483,102,77.05,-31.82,0,0.45,0.99,0,676,84109,1
1822320,65,60.89,-6.25,3,0.35,0.66,0,701,206593,0
2432517,13,66.58,-31.06,0,0.64,0.61,1,524,49593,1
4637090,92,73.55,-23.34,1,0.85,0.83,0,516,159858,0
3296340,112,87.77,-1.19,2,0.84,0.75,0,867,240108,0
263273,89,88.12,-39.06,1,0.79,0.92,0,330,24815,1
3954418,100,58.43,-29.19,2,0.87,0.89,0,358,168038,0
3752692,67,72.59,15.8,3,0.42,0.67,1,652,159866,0
1187341,105,50.99,-0.19,1,0.76,0.83,0,744,177495,0
4077266,104,75.43,-21.67,1,0.72,0.61,0,534,245552,0
3131756,95,50.42,-37.28,1,0.41,0.78,0,406,36302,1
943523,96,82.96,-4.84,3,0.59,0.89,0,490,207136,0
646237,72,90.68,-26.63,0,0.9,0.77,0,829,232872,1
4995207,33,76.19,17.61,0,0.98,0.65,0,882,100140,0
4140479,46,53.03,1.22,2,0.77,0.62,0,865,173907,0
192193,112,65.71,18.45,1,0.95,0.94,0,544,88356,0
3281915,27,88.06,10.93,0,0.39,0.96,0,375,64282,1
4800254,61,83.16,-11.02,3,0.98,0.74,0,846,143451,1
1286887,54,76.26,0.17,1,0.32,0.67,0,566,136347,0
3108038,28,62.89,8.73,2,0.67,0.99,0,616,198786,0
608153,91,75.05,-5.31,0,0.5,0.82,0,420,213107,1
3434817,69,57.24,-36.31,3,0.87,0.79,0,324,38814,1
3682069,13,61.87,-11.77,3,0.45,0.9,0,731,170161,0
2815514,15,53.37,-32.17,2,0.31,0.67,0,459,219234,1
4981713,96,66.62,2.89,0,0.59,0.83,0,895,201903,0
2758571,50,75.12,0.84,1,0.34,0.96,0,413,178818,1
4934357,109,50.09,19.57,3,0.5,0.61,0,801,96673,1
1779748,105,73.77,-2.27,2,0.75,0.87,0,465,66940,0
2323069,17,70.0,8.01,3,0.51,0.82,0,474,101796,1
3545498,92,55.28,-23.9,3,0.47,0.98,0,300,51476,0
4992472,114,91.86,-19.6,0,0.41,0.7,0,385,172355,1
581680,100,72.12,15.02,0,0.39,0.94,0,873,147841,1
2736694,80,92.11,5.31,1,0.67,0.72,0,619,57278,0
3061293,80,87.77,-0.68,3,0.78,0.77,0,700,193066,1
4200673,31,99.54,-24.76,2,0.62,0.69,0,681,208970,1
1634026,75,99.05,1.91,3,0.39,0.95,0,617,30634,1
415826,27,72.45,13.21,2,0.75,0.68,0,549,141259,0
3567366,62,55.27,-26.15,3,0.69,0.94,0,824,157037,0
427359,116,63.01,2.37,2,0.57,0.78,1,854,173638,0
3848603,48,61.17,-16.38,3,0.53,0.93,0,555,67196,0
4301253,115,65.82,-32.87,3,0.43,0.71,0,606,113679,0
2960337,84,54.95,5.81,1,0.4,0.65,0,443,194357,0
417537,80,53.18,-29.97,0,0.54,0.82,0,690,145861,0
650222,53,54.06,-24.83,0,0.33,0.8,0,468,201571,1
2673619,68,55.18,6.98,2,0.61,0.74,0,597,34420,0
2553752,77,84.55,4.53,3,0.72,0.87,0,532,171308,0
1464133,20,62.74,-24.75,3,0.96,0.64,0,570,21218,0
2032247,118,63.2,16.46,0,0.74,0.85,1,359,139283,1
1453038,111,65.45,-27.08,2,0.74,0.68,0,595,195964,0
350875,97,67.53,19.62,1,0.56,0.65,0,766,220103,1
4757693,75,91.81,4.27,1,0.39,0.96,0,534,245461,0
4364694,97,90.73,-16.45,1,0.61,0.78,0,533,79057,0
807689,33,52.57,-32.18,3,0.72,0.91,1,667,93609,0
4547794,45,61.34,-20.77,2,0.81,0.64,0,531,222979,0
1715952,66,79.22,-28.38,0,0.88,0.62,1,790,229202,1
1396516,40,78.17,-2.69,3,0.48,0.8,0,802,157298,0
2630179,49,62.1,-18.59,3,0.47,0.73,0,891,138108,0
1656617,108,71.08,-22.3,1,0.7,0.6,0,680,198343,0
3563351,29,69.38,5.43,2,0.7,0.67,0,727,25046,0
1365040,82,94.28,-26.16,2,0.45,0.69,0,663,132462,1
1954971,76,87.82,-4.79,1,0.71,0.72,1,501,124345,1
750199,108,71.77,-28.32,1,0.54,0.95,0,445,52117,1
4134628,12,58.83,2.89,1,0.75,0.77,0,756,144980,0
1949396,99,95.42,-2.49,3,0.5,0.87,1,434,151037,1
2791276,15,74.93,7.89,3,0.71,0.61,0,563,205550,0
728861,15,58.99,-35.89,3,0.84,0.93,1,363,224944,0
2626954,93,55.8,-27.39,0,0.99,0.7,0,790,203349,0
761614,38,84.02,-30.73,0,0.94,0.72,0,340,231451,1
4973878,54,57.75,-28.57,2,0.65,0.62,0,595,205685,0
4793174,70,51.14,-33.82,1,0.64,0.76,0,302,32373,1
3457519,43,52.44,-6.28,1,0.61,0.94,0,409,60452,0
766997,44,55.89,-4.39,3,0.32,0.75,0,520,196161,0
1826351,39,58.4,10.61,0,0.42,0.96,0,669,21654,0
1172647,117,80.96,-14.94,1,0.34,0.95,0,667,177352,0
1731107,116,61.2,-8.06,2,0.79,0.62,1,735,202213,0
1128455,66,60.85,19.48,1,0.59,0.72,0,303,138319,1
1405794,111,71.08,-8.09,3,0.34,0.96,1,543,120646,1
2050367,71,66.98,-5.59,3,0.78,0.61,0,465,234015,0
2010705,81,59.03,19.76,0,0.75,0.91,0,325,213966,0
1701596,73,51.23,19.65,2,0.8,0.96,0,694,41583,0
3891481,91,77.2,-14.56,2,0.72,0.91,1,773,109242,0
4250276,45,80.23,-1.9,1,0.41,0.9,0,316,152432,1
2482357,98,62.43,-11.15,2,0.34,0.94,0,391,68968,1
3587124,117,88.43,3.24,1,0.87,0.87,0,782,149815,0
2345131,99,63.19,16.3,1,0.45,0.77,0,842,153231,1
4346049,67,91.84,-21.42,0,0.68,0.63,0,504,178223,0
191865,24,67.09,9.13,2,0.64,0.92,1,801,146590,0
4144588,67,61.71,-0.71,3,0.94,0.96,1,699,31652,0
1172200,29,93.45,-23.19,1,0.69,0.8,0,506,224533,0
2220473,65,82.85,7.84,1,0.71,0.81,0,445,128114,0
2600856,88,74.89,-14.37,1,0.52,0.76,0,400,217083,0
3006158,112,73.07,-32.78,2,0.97,0.94,0,540,117489,0
4168472,54,59.66,19.6,2,0.73,0.61,0,462,249537,0
1322869,50,65.4,-14.46,2,0.3,0.85,0,472,188420,1
2383869,72,72.35,-7.51,1,0.69,0.96,0,801,221494,0
3225354,53,68.93,8.48,3,0.55,0.64,0,846,92001,1
4182494,92,98.72,17.65,3,0.32,0.98,1,583,139269,1
1529551,90,56.48,12.37,2,0.6,0.99,0,658,91757,0
2381020,29,96.06,-8.5,3,0.84,0.97,0,680,39395,0
2856944,34,54.67,-7.26,1,0.65,0.79,0,832,148407,0
4882883,65,64.89,-23.15,2,0.75,0.75,1,462,116978,0
2387623,41,65.45,-12.23,2,0.75,0.88,0,606,216184,0
1014032,109,58.67,16.81,1,0.77,0.73,0,638,146572,0
4082588,69,53.78,3.62,2,0.57,0.63,0,354,139541,1
1667438,79,51.48,-39.29,1,0.56,0.96,0,632,238283,1
1017559,78,64.79,-33.01,2,0.3,0.85,0,426,23083,1
735605,82,86.91,15.43,3,0.41,0.68,1,542,121598,1
4683897,29,53.23,10.92,2,0.97,0.61,0,899,227328,0
915131,117,96.09,-10.83,2,0.89,0.89,0,708,151615,0
167661,18,55.33,-2.98,2,0.49,0.94,0,802,214884,0
2178007,51,59.51,-22.62,0,0.58,0.76,0,602,198309,0
1407506,81,52.5,7.57,3,0.96,0.63,1,763,111171,0
2071206,97,52.7,-3.8,1,0.48,0.86,0,534,135423,0
3001614,76,94.95,1.69,0,0.67,0.72,1,337,235788,0
3066422,79,62.13,-17.51,3,0.32,0.66,0,438,21613,1
3808654,60,88.91,-14.17,2,0.73,0.8,0,494,125033,1
218033,63,92.72,-27.54,2,0.95,0.79,0,826,212935,0
730265,118,69.05,16.88,1,0.92,0.81,1,300,186612,0
2810309,40,91.11,16.79,1,0.65,0.93,0,860,91202,0
3018258,32,57.87,9.07,3,0.75,0.79,0,395,172327,0
1315502,101,50.79,16.13,3,0.7,0.96,0,712,100666,0
4726038,89,63.71,-0.08,1,0.35,0.94,0,837,37068,0
1521796,20,80.96,-25.92,3,0.41,0.86,1,728,64057,1
2862779,58,54.25,5.61,1,0.97,0.62,0,534,33946,0
2419049,87,53.96,-20.48,2,0.48,0.95,0,648,166619,0
3820464,53,57.71,-13.57,1,0.57,0.96,0,780,100237,0
2292614,62,61.91,-23.54,0,0.66,0.75,1,695,20769,0
870173,67,53.54,-14.58,1,0.99,0.81,0,650,170955,0
2769355,62,85.96,0.76,1,0.78,0.71,1,715,76340,1
3512504,81,51.77,-33.36,0,0.74,0.61,1,350,94199,0
4953260,31,51.36,-33.69,0,0.67,0.79,0,380,119222,1
567010,99,53.42,1.03,0,0.79,0.65,0,335,248931,0
1755016,38,79.96,6.77,0,0.76,0.67,0,366,181234,0
1797900,49,53.82,-6.91,1,0.93,0.79,0,780,234460,0
4680497,83,66.77,-29.1,3,0.68,0.95,0,767,231996,0
4321038,76,62.7,-14.15,0,0.6,0.94,0,441,48434,0
1023875,65,54.33,5.49,2,0.87,0.99,0,655,37102,0
2223221,35,97.13,1.14,1,0.86,0.79,0,770,36536,1
3980993,58,73.37,-33.41,3,0.42,0.82,0,890,223963,0
4831502,82,55.08,18.15,2,0.47,0.93,0,738,213842,0
2668103,94,55.13,-26.6,1,0.97,0.88,0,830,119639,0
181264,97,54.09,-26.78,1,0.61,0.67,0,426,196460,1
123275,74,85.53,-12.41,2,0.66,0.76,0,504,65775,0
2793714,68,58.62,-20.37,0,0.52,0.97,0,328,46147,0
2560072,66,87.22,19.04,0,0.64,0.66,0,744,65526,0
672735,71,56.02,-35.41,2,0.82,0.68,0,763,169731,0
2100609,110,80.31,-21.61,3,0.64,0.76,1,579,119663,0
1012826,73,57.54,-17.04,0,0.52,0.98,0,450,228168,1
2797143,41,68.73,-10.39,1,0.37,0.65,1,539,127180,1
962522,104,50.35,-39.02,1,0.95,0.87,0,565,139233,0
903692,33,63.3,-35.06,3,0.91,0.65,0,404,38088,0
1261157,86,61.25,-24.53,1,0.85,0.81,0,732,83464,0
1414532,95,73.09,-6.76,0,0.79,0.81,0,796,120921,0
521240,40,57.65,6.07,3,0.66,0.62,0,739,74998,0
3959744,52,66.89,1.19,0,0.93,0.98,0,457,55382,0
1044789,53,98.23,-5.98,3,0.85,0.92,1,471,43184,1
3207092,109,62.17,-16.17,2,0.87,0.72,1,793,166171,1
2313573,76,54.63,12.24,1,0.52,0.65,0,610,215882,0
625893,42,80.85,-12.41,3,0.6,0.74,0,702,236578,0
2355363,41,81.9,-22.04,2,0.79,0.96,0,762,237352,0
4481514,29,62.15,-2.24,0,0.56,0.65,0,666,52739,0
4248887,28,55.01,1.53,2,0.65,0.74,0,849,142937,0
1307094,49,80.02,-16.09,0,0.75,0.8,0,554,154461,0
2321192,25,51.75,-38.31,3,0.61,0.61,1,507,32352,1
768406,98,51.88,-34.35,3,0.86,0.71,0,749,141788,0
3768866,100,83.3,10.74,1,0.38,0.84,1,394,132843,1
4712338,90,79.13,-36.61,1,0.8,0.73,1,777,167220,1
2953406,67,58.8,-4.48,3,0.4,0.95,0,489,46828,1
1133255,33,51.24,-28.98,0,0.96,0.97,0,783,83040,0
3152766,78,58.48,-26.26,0,0.52,0.78,0,835,202867,0
640677,67,69.21,-23.6,3,0.86,0.81,0,722,204692,0
3194235,30,85.54,-37.7,0,0.66,0.85,0,432,109279,0
1271459,68,68.45,-29.37,3,0.36,0.87,0,354,109430,0
2959653,55,62.24,-0.97,1,0.71,0.63,0,809,242603,0
2066197,109,75.13,-10.08,0,0.94,0.62,0,840,203186,0
487952,46,66.21,7.84,1,0.41,0.95,0,709,186783,0
2309373,12,88.48,-36.33,2,0.52,0.69,1,510,130957,1
4247703,63,68.86,13.33,1,0.61,0.83,0,592,32748,0
1130117,96,91.68,19.78,2,0.49,0.85,0,414,103636,1
2996818,104,95.32,-39.06,1,0.96,0.67,0,558,179763,0
2457821,81,53.84,18.06,1,0.56,0.9,0,421,130158,1
625134,48,82.98,-25.85,0,0.76,0.95,0,598,234589,1
344761,76,63.49,1.55,1,0.46,0.71,0,680,211354,0
3030098,62,87.03,-22.45,3,0.45,0.95,0,860,244316,1
3071820,12,79.21,-8.69,0,0.42,0.63,0,800,206432,0
164323,102,73.46,-9.37,0,0.6,0.92,0,596,25246,0
1337715,32,87.44,-18.33,0,0.67,0.86,0,661,74395,0
1054480,64,95.61,3.05,1,0.31,0.83,0,888,178558,1
2432811,27,53.27,-4.02,0,0.88,0.69,0,762,176412,0
954016,119,98.83,-9.5,2,0.66,0.74,0,737,230946,1
